"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
21	0.627065909117644	20	20	"Churn"	"Yes"	0.7
22	0.67595182244677	20	20	"Churn"	"Yes"	0.7
23	0.637600615530303	20	20	"Churn"	"Yes"	0.7
24	0.593926107656432	20	20	"Churn"	"Yes"	0.7
25	0.643933475378788	20	20	"Churn"	"Yes"	0.7
26	0.654631676290148	20	20	"Churn"	"Yes"	0.7
27	0.674278680081898	20	20	"Churn"	"Yes"	0.7
28	0.645064127477653	20	20	"Churn"	"Yes"	0.7
29	0.690415062045357	20	20	"Churn"	"Yes"	0.7
30	0.663240519413399	20	20	"Churn"	"Yes"	0.7
1	0.689919921755609	21	21	"Churn"	"Yes"	0.7
2	0.656883818342152	21	21	"Churn"	"Yes"	0.7
3	0.676430109044712	21	21	"Churn"	"Yes"	0.7
4	0.645974445812808	21	21	"Churn"	"Yes"	0.7
5	0.743420823312071	21	21	"Churn"	"Yes"	0.7
6	0.647311018266615	21	21	"Churn"	"Yes"	0.7
7	0.695165918163673	21	21	"Churn"	"Yes"	0.7
8	0.605043568158322	21	21	"Churn"	"Yes"	0.7
9	0.657831727161185	21	21	"Churn"	"Yes"	0.7
10	0.683319475240207	21	21	"Churn"	"Yes"	0.7
11	0.597563526090139	21	21	"Churn"	"Yes"	0.7
12	0.645022408864735	21	21	"Churn"	"Yes"	0.7
13	0.697910429141717	21	21	"Churn"	"Yes"	0.7
14	0.702023779408045	21	21	"Churn"	"Yes"	0.7
15	0.694265905491903	21	21	"Churn"	"Yes"	0.7
16	0.684571184057705	21	21	"Churn"	"Yes"	0.7
17	0.671753903355064	21	21	"Churn"	"Yes"	0.7
18	0.697637527233115	21	21	"Churn"	"Yes"	0.7
19	0.636340539541759	21	21	"Churn"	"Yes"	0.7
20	0.684937658495351	21	21	"Churn"	"Yes"	0.7
21	0.676037186946623	21	21	"Churn"	"Yes"	0.7
22	0.714285714285714	21	21	"Churn"	"Yes"	0.7
23	0.64345790544753	21	21	"Churn"	"Yes"	0.7
24	0.659604653362338	21	21	"Churn"	"Yes"	0.7
25	0.693032616861202	21	21	"Churn"	"Yes"	0.7
26	0.679158658979287	21	21	"Churn"	"Yes"	0.7
27	0.659187903914157	21	21	"Churn"	"Yes"	0.7
28	0.659948140652669	21	21	"Churn"	"Yes"	0.7
29	0.652747252747253	21	21	"Churn"	"Yes"	0.7
30	0.715294411177645	21	21	"Churn"	"Yes"	0.7
1	0.650016957455628	22	22	"Churn"	"Yes"	0.7
2	0.639386801868338	22	22	"Churn"	"Yes"	0.7
3	0.599804874709024	22	22	"Churn"	"Yes"	0.7
4	0.635797509039775	22	22	"Churn"	"Yes"	0.7
5	0.6798459563543	22	22	"Churn"	"Yes"	0.7
6	0.641402286203313	22	22	"Churn"	"Yes"	0.7
7	0.680703631523304	22	22	"Churn"	"Yes"	0.7
8	0.670226155358899	22	22	"Churn"	"Yes"	0.7
9	0.676778205296199	22	22	"Churn"	"Yes"	0.7
10	0.579613226523626	22	22	"Churn"	"Yes"	0.7
11	0.597986742970069	22	22	"Churn"	"Yes"	0.7
12	0.734626906318083	22	22	"Churn"	"Yes"	0.7
13	0.664155959237926	22	22	"Churn"	"Yes"	0.7
14	0.676518853695324	22	22	"Churn"	"Yes"	0.7
15	0.683137769957996	22	22	"Churn"	"Yes"	0.7
16	0.613041561937889	22	22	"Churn"	"Yes"	0.7
17	0.670583410005432	22	22	"Churn"	"Yes"	0.7
18	0.684217422897781	22	22	"Churn"	"Yes"	0.7
19	0.693533173977647	22	22	"Churn"	"Yes"	0.7
20	0.721904522131108	22	22	"Churn"	"Yes"	0.7
21	0.65587358378056	22	22	"Churn"	"Yes"	0.7
22	0.605682811892732	22	22	"Churn"	"Yes"	0.7
23	0.615548058712121	22	22	"Churn"	"Yes"	0.7
24	0.670877828054299	22	22	"Churn"	"Yes"	0.7
25	0.610529977232482	22	22	"Churn"	"Yes"	0.7
26	0.687445533769063	22	22	"Churn"	"Yes"	0.7
27	0.636434597945245	22	22	"Churn"	"Yes"	0.7
28	0.627477620543224	22	22	"Churn"	"Yes"	0.7
29	0.671660052910053	22	22	"Churn"	"Yes"	0.7
30	0.688360365271909	22	22	"Churn"	"Yes"	0.7
1	0.646235021786492	23	23	"Churn"	"Yes"	0.7
2	0.64779530428445	23	23	"Churn"	"Yes"	0.7
3	0.632857024290378	23	23	"Churn"	"Yes"	0.7
4	0.642263703064307	23	23	"Churn"	"Yes"	0.7
5	0.665899705014749	23	23	"Churn"	"Yes"	0.7
6	0.69693209610128	23	23	"Churn"	"Yes"	0.7
7	0.704344108937267	23	23	"Churn"	"Yes"	0.7
8	0.671332224685883	23	23	"Churn"	"Yes"	0.7
9	0.629396660948344	23	23	"Churn"	"Yes"	0.7
10	0.652828580793183	23	23	"Churn"	"Yes"	0.7
11	0.642521421999534	23	23	"Churn"	"Yes"	0.7
12	0.680020184118545	23	23	"Churn"	"Yes"	0.7
13	0.64305833710188	23	23	"Churn"	"Yes"	0.7
14	0.658585996258069	23	23	"Churn"	"Yes"	0.7
15	0.658904629395396	23	23	"Churn"	"Yes"	0.7
16	0.620910274621212	23	23	"Churn"	"Yes"	0.7
17	0.677794282293734	23	23	"Churn"	"Yes"	0.7
18	0.639896278663039	23	23	"Churn"	"Yes"	0.7
19	0.659407561180087	23	23	"Churn"	"Yes"	0.7
20	0.617377908882334	23	23	"Churn"	"Yes"	0.7
21	0.673491714484904	23	23	"Churn"	"Yes"	0.7
22	0.661037707390649	23	23	"Churn"	"Yes"	0.7
23	0.644247044382712	23	23	"Churn"	"Yes"	0.7
24	0.67683405008854	23	23	"Churn"	"Yes"	0.7
25	0.674576365663322	23	23	"Churn"	"Yes"	0.7
26	0.641018044081936	23	23	"Churn"	"Yes"	0.7
27	0.702392941063636	23	23	"Churn"	"Yes"	0.7
28	0.675734446826174	23	23	"Churn"	"Yes"	0.7
29	0.631438413024893	23	23	"Churn"	"Yes"	0.7
30	0.691052681358176	23	23	"Churn"	"Yes"	0.7
1	0.654465431872364	24	24	"Churn"	"Yes"	0.7
2	0.678401360544218	24	24	"Churn"	"Yes"	0.7
3	0.706983285216896	24	24	"Churn"	"Yes"	0.7
4	0.689734673341231	24	24	"Churn"	"Yes"	0.7
5	0.670605458538116	24	24	"Churn"	"Yes"	0.7
6	0.6341789588475	24	24	"Churn"	"Yes"	0.7
7	0.689697070770844	24	24	"Churn"	"Yes"	0.7
8	0.653523864971358	24	24	"Churn"	"Yes"	0.7
9	0.657393119150013	24	24	"Churn"	"Yes"	0.7
10	0.645039836766421	24	24	"Churn"	"Yes"	0.7
11	0.661754261363636	24	24	"Churn"	"Yes"	0.7
12	0.636022867314802	24	24	"Churn"	"Yes"	0.7
13	0.675607133822413	24	24	"Churn"	"Yes"	0.7
14	0.649265093751499	24	24	"Churn"	"Yes"	0.7
15	0.662438058686358	24	24	"Churn"	"Yes"	0.7
16	0.628885978043912	24	24	"Churn"	"Yes"	0.7
17	0.68103236643194	24	24	"Churn"	"Yes"	0.7
18	0.647148358701632	24	24	"Churn"	"Yes"	0.7
19	0.651229105211406	24	24	"Churn"	"Yes"	0.7
20	0.638208793657869	24	24	"Churn"	"Yes"	0.7
21	0.635270049099836	24	24	"Churn"	"Yes"	0.7
22	0.666697435140058	24	24	"Churn"	"Yes"	0.7
23	0.657021771447753	24	24	"Churn"	"Yes"	0.7
24	0.707518561120987	24	24	"Churn"	"Yes"	0.7
25	0.697346523668639	24	24	"Churn"	"Yes"	0.7
26	0.688300913337517	24	24	"Churn"	"Yes"	0.7
27	0.644897912047302	23	24	"Churn"	"Yes"	0.7
28	0.639032753081091	24	24	"Churn"	"Yes"	0.7
29	0.612736742424242	24	24	"Churn"	"Yes"	0.7
30	0.702575073993194	24	24	"Churn"	"Yes"	0.7
1	0.65703125	25	25	"Churn"	"Yes"	0.7
2	0.629895248528002	25	25	"Churn"	"Yes"	0.7
3	0.748479648200783	25	25	"Churn"	"Yes"	0.7
4	0.624465604352895	25	25	"Churn"	"Yes"	0.7
5	0.660298025496989	25	25	"Churn"	"Yes"	0.7
6	0.689867424242424	25	25	"Churn"	"Yes"	0.7
7	0.599528296338121	25	25	"Churn"	"Yes"	0.7
8	0.660060036945813	25	25	"Churn"	"Yes"	0.7
9	0.66402015557435	25	25	"Churn"	"Yes"	0.7
10	0.680198641264215	25	25	"Churn"	"Yes"	0.7
11	0.639892757930099	25	25	"Churn"	"Yes"	0.7
12	0.651732991014121	25	25	"Churn"	"Yes"	0.7
13	0.651630635624538	25	25	"Churn"	"Yes"	0.7
14	0.648024213693983	25	25	"Churn"	"Yes"	0.7
15	0.652331825037707	25	25	"Churn"	"Yes"	0.7
16	0.597793263646922	25	25	"Churn"	"Yes"	0.7
17	0.670471556886228	25	25	"Churn"	"Yes"	0.7
18	0.68292669408387	25	25	"Churn"	"Yes"	0.7
19	0.673064568993773	25	25	"Churn"	"Yes"	0.7
20	0.680919870643191	25	25	"Churn"	"Yes"	0.7
21	0.616657616892911	25	25	"Churn"	"Yes"	0.7
22	0.64639757398306	25	25	"Churn"	"Yes"	0.7
23	0.659101282577936	25	25	"Churn"	"Yes"	0.7
24	0.643346155203444	25	25	"Churn"	"Yes"	0.7
25	0.655933634992458	25	25	"Churn"	"Yes"	0.7
26	0.65940198078664	25	25	"Churn"	"Yes"	0.7
27	0.596815208753591	25	25	"Churn"	"Yes"	0.7
28	0.692636566332218	25	25	"Churn"	"Yes"	0.7
29	0.695390916315178	25	25	"Churn"	"Yes"	0.7
30	0.662417140151515	25	25	"Churn"	"Yes"	0.7
1	0.616824281487743	26	26	"Churn"	"Yes"	0.7
2	0.65084755669862	26	26	"Churn"	"Yes"	0.7
3	0.626791136378319	26	26	"Churn"	"Yes"	0.7
4	0.66412037037037	26	26	"Churn"	"Yes"	0.7
5	0.629375676651029	26	26	"Churn"	"Yes"	0.7
6	0.701963851949442	26	26	"Churn"	"Yes"	0.7
7	0.677740882742252	26	26	"Churn"	"Yes"	0.7
8	0.684412425149701	26	26	"Churn"	"Yes"	0.7
9	0.628742588177762	26	26	"Churn"	"Yes"	0.7
10	0.651967181342464	26	26	"Churn"	"Yes"	0.7
11	0.64821592480277	26	26	"Churn"	"Yes"	0.7
12	0.642564870259481	26	26	"Churn"	"Yes"	0.7
13	0.697982544902606	26	26	"Churn"	"Yes"	0.7
14	0.68915727726068	26	26	"Churn"	"Yes"	0.7
15	0.720521255060729	26	26	"Churn"	"Yes"	0.7
16	0.637019607843137	26	26	"Churn"	"Yes"	0.7
17	0.630342547764069	26	26	"Churn"	"Yes"	0.7
18	0.620669433417539	26	26	"Churn"	"Yes"	0.7
19	0.602279635258359	26	26	"Churn"	"Yes"	0.7
20	0.694299812829675	26	26	"Churn"	"Yes"	0.7
21	0.679897654478546	26	26	"Churn"	"Yes"	0.7
22	0.626663913719394	26	26	"Churn"	"Yes"	0.7
23	0.657694128787879	26	26	"Churn"	"Yes"	0.7
24	0.630928210734552	26	26	"Churn"	"Yes"	0.7
25	0.63702252201329	26	26	"Churn"	"Yes"	0.7
26	0.675647713333416	26	26	"Churn"	"Yes"	0.7
27	0.656408325345748	26	26	"Churn"	"Yes"	0.7
28	0.615172526409667	26	26	"Churn"	"Yes"	0.7
29	0.640837951828227	26	26	"Churn"	"Yes"	0.7
30	0.684635017866258	26	26	"Churn"	"Yes"	0.7
1	0.619046822742475	27	27	"Churn"	"Yes"	0.7
2	0.656407217632774	27	27	"Churn"	"Yes"	0.7
3	0.670617077393194	27	27	"Churn"	"Yes"	0.7
4	0.644692809613024	27	27	"Churn"	"Yes"	0.7
5	0.669774282479201	27	27	"Churn"	"Yes"	0.7
6	0.645005087236688	27	27	"Churn"	"Yes"	0.7
7	0.655954778688918	27	27	"Churn"	"Yes"	0.7
8	0.59670011148272	27	27	"Churn"	"Yes"	0.7
9	0.63854147564032	27	27	"Churn"	"Yes"	0.7
10	0.660790346907994	27	27	"Churn"	"Yes"	0.7
11	0.663239420154314	27	27	"Churn"	"Yes"	0.7
12	0.679374757092888	27	27	"Churn"	"Yes"	0.7
13	0.647605934911174	27	27	"Churn"	"Yes"	0.7
14	0.665207085828343	27	27	"Churn"	"Yes"	0.7
15	0.685818587253633	27	27	"Churn"	"Yes"	0.7
16	0.632809212064531	27	27	"Churn"	"Yes"	0.7
17	0.620203343313373	27	27	"Churn"	"Yes"	0.7
18	0.607092756473287	27	27	"Churn"	"Yes"	0.7
19	0.61780938106359	27	27	"Churn"	"Yes"	0.7
20	0.659251666426893	27	27	"Churn"	"Yes"	0.7
21	0.647545008183306	27	27	"Churn"	"Yes"	0.7
22	0.680140258426817	27	27	"Churn"	"Yes"	0.7
23	0.687882620794333	27	27	"Churn"	"Yes"	0.7
24	0.666648191462239	27	27	"Churn"	"Yes"	0.7
25	0.688756703527752	27	27	"Churn"	"Yes"	0.7
26	0.645758483033932	27	27	"Churn"	"Yes"	0.7
27	0.648099396047506	27	27	"Churn"	"Yes"	0.7
28	0.618733406215836	27	27	"Churn"	"Yes"	0.7
29	0.616202720541813	27	27	"Churn"	"Yes"	0.7
30	0.626763197586727	27	27	"Churn"	"Yes"	0.7
1	0.693610791592596	28	28	"Churn"	"Yes"	0.7
2	0.678503787878788	28	28	"Churn"	"Yes"	0.7
3	0.671492421298096	28	28	"Churn"	"Yes"	0.7
4	0.65782789408867	28	28	"Churn"	"Yes"	0.7
5	0.710334411220674	28	28	"Churn"	"Yes"	0.7
6	0.643107908351811	28	28	"Churn"	"Yes"	0.7
7	0.607592938975918	28	28	"Churn"	"Yes"	0.7
8	0.635454258390473	28	28	"Churn"	"Yes"	0.7
9	0.685050713870405	28	28	"Churn"	"Yes"	0.7
10	0.611206678472047	28	28	"Churn"	"Yes"	0.7
11	0.653425809163514	28	28	"Churn"	"Yes"	0.7
12	0.672875615763547	28	28	"Churn"	"Yes"	0.7
13	0.606716598519877	28	28	"Churn"	"Yes"	0.7
14	0.626748931208706	28	28	"Churn"	"Yes"	0.7
15	0.69030017792573	28	28	"Churn"	"Yes"	0.7
16	0.586960344675987	28	28	"Churn"	"Yes"	0.7
17	0.660838612368024	28	28	"Churn"	"Yes"	0.7
18	0.674312397372742	28	28	"Churn"	"Yes"	0.7
19	0.710667523965396	28	28	"Churn"	"Yes"	0.7
20	0.600498197312357	28	28	"Churn"	"Yes"	0.7
21	0.685992423152544	28	28	"Churn"	"Yes"	0.7
22	0.685077156885668	28	28	"Churn"	"Yes"	0.7
23	0.608351089015152	28	28	"Churn"	"Yes"	0.7
24	0.629153743907842	28	28	"Churn"	"Yes"	0.7
25	0.613379348811267	28	28	"Churn"	"Yes"	0.7
26	0.650480396184216	28	28	"Churn"	"Yes"	0.7
27	0.619461077844311	28	28	"Churn"	"Yes"	0.7
28	0.633749006662999	28	28	"Churn"	"Yes"	0.7
29	0.725978883861237	28	28	"Churn"	"Yes"	0.7
30	0.642986505681818	28	28	"Churn"	"Yes"	0.7
1	0.645666564039409	29	29	"Churn"	"Yes"	0.7
2	0.643630458318297	29	29	"Churn"	"Yes"	0.7
3	0.610456293891379	29	29	"Churn"	"Yes"	0.7
4	0.646395173453997	29	29	"Churn"	"Yes"	0.7
5	0.657230769230769	29	29	"Churn"	"Yes"	0.7
6	0.628489144882588	29	29	"Churn"	"Yes"	0.7
7	0.61014923444667	29	29	"Churn"	"Yes"	0.7
8	0.684009069254971	29	29	"Churn"	"Yes"	0.7
9	0.690541238592665	29	29	"Churn"	"Yes"	0.7
10	0.723064589215379	29	29	"Churn"	"Yes"	0.7
11	0.644997501946158	29	29	"Churn"	"Yes"	0.7
12	0.641851406244416	29	29	"Churn"	"Yes"	0.7
13	0.65164250642974	29	29	"Churn"	"Yes"	0.7
14	0.637461231723527	29	29	"Churn"	"Yes"	0.7
15	0.65571662380173	29	29	"Churn"	"Yes"	0.7
16	0.6251026272578	29	29	"Churn"	"Yes"	0.7
17	0.658897250041498	29	29	"Churn"	"Yes"	0.7
18	0.658004827031376	29	29	"Churn"	"Yes"	0.7
19	0.652536048570706	29	29	"Churn"	"Yes"	0.7
20	0.595640605574727	28	29	"Churn"	"Yes"	0.7
21	0.646512066156012	29	29	"Churn"	"Yes"	0.7
22	0.630581202651515	29	29	"Churn"	"Yes"	0.7
23	0.601599475581777	29	29	"Churn"	"Yes"	0.7
24	0.672886762360447	29	29	"Churn"	"Yes"	0.7
25	0.649007337073802	29	29	"Churn"	"Yes"	0.7
26	0.67257485447384	29	29	"Churn"	"Yes"	0.7
27	0.622066896618733	29	29	"Churn"	"Yes"	0.7
28	0.698339425456281	29	29	"Churn"	"Yes"	0.7
29	0.675988752368727	29	29	"Churn"	"Yes"	0.7
30	0.637926310648385	29	29	"Churn"	"Yes"	0.7
1	0.609816333381288	30	30	"Churn"	"Yes"	0.7
2	0.635529411764706	30	30	"Churn"	"Yes"	0.7
3	0.639611754365853	30	30	"Churn"	"Yes"	0.7
4	0.659328358208955	30	30	"Churn"	"Yes"	0.7
5	0.616510691395837	30	30	"Churn"	"Yes"	0.7
6	0.638093893731399	30	30	"Churn"	"Yes"	0.7
7	0.671358428805237	30	30	"Churn"	"Yes"	0.7
8	0.609629604272217	30	30	"Churn"	"Yes"	0.7
9	0.631625291488535	30	30	"Churn"	"Yes"	0.7
10	0.670532938204431	30	30	"Churn"	"Yes"	0.7
11	0.631939605110337	30	30	"Churn"	"Yes"	0.7
12	0.614294623059867	30	30	"Churn"	"Yes"	0.7
13	0.662446995669433	30	30	"Churn"	"Yes"	0.7
14	0.641209215167548	30	30	"Churn"	"Yes"	0.7
15	0.698429802955665	30	30	"Churn"	"Yes"	0.7
16	0.623137254901961	30	30	"Churn"	"Yes"	0.7
17	0.620785953177257	30	30	"Churn"	"Yes"	0.7
18	0.665598975016015	30	30	"Churn"	"Yes"	0.7
19	0.657368434007778	30	30	"Churn"	"Yes"	0.7
20	0.643989263505635	30	30	"Churn"	"Yes"	0.7
21	0.611751002134416	30	30	"Churn"	"Yes"	0.7
22	0.616347219078704	30	30	"Churn"	"Yes"	0.7
23	0.67398654536582	30	30	"Churn"	"Yes"	0.7
24	0.659971446856693	30	30	"Churn"	"Yes"	0.7
25	0.663530778164925	30	30	"Churn"	"Yes"	0.7
26	0.633015219560878	30	30	"Churn"	"Yes"	0.7
27	0.699330478019003	30	30	"Churn"	"Yes"	0.7
28	0.643947557471264	30	30	"Churn"	"Yes"	0.7
29	0.614858841010401	30	30	"Churn"	"Yes"	0.7
30	0.67079475308642	30	30	"Churn"	"Yes"	0.7
1	0.740217853425401	1	1	"Churn"	"No"	0
2	0.686720965309201	1	1	"Churn"	"No"	0
3	0.72456667627321	1	1	"Churn"	"No"	0
4	0.705118158111632	1	1	"Churn"	"No"	0
5	0.5	0	1	"Churn"	"No"	0
6	0.695921955646305	1	1	"Churn"	"No"	0
7	0.688458521870287	1	1	"Churn"	"No"	0
8	0.674666469748437	1	1	"Churn"	"No"	0
9	0.702147298872911	1	1	"Churn"	"No"	0
10	0.682684630738523	1	1	"Churn"	"No"	0
11	0.696482337343725	1	1	"Churn"	"No"	0
12	0.730196078431373	1	1	"Churn"	"No"	0
13	0.678500493169934	1	1	"Churn"	"No"	0
14	0.682196078431373	1	1	"Churn"	"No"	0
15	0.697755132181362	1	1	"Churn"	"No"	0
16	0.696481403212172	1	1	"Churn"	"No"	0
17	0.679704374057315	1	1	"Churn"	"No"	0
18	0.691356690221724	1	1	"Churn"	"No"	0
19	0.675694714341236	1	1	"Churn"	"No"	0
20	0.700550155877499	1	1	"Churn"	"No"	0
21	0.702642289553589	1	1	"Churn"	"No"	0
22	0.688348303393214	1	1	"Churn"	"No"	0
23	0.706392150190006	1	1	"Churn"	"No"	0
24	0.689485414618158	1	1	"Churn"	"No"	0
25	0.643381086004037	1	1	"Churn"	"No"	0
26	0.655082829023779	1	1	"Churn"	"No"	0
27	0.672458521870287	1	1	"Churn"	"No"	0
28	0.734128002934165	1	1	"Churn"	"No"	0
29	0.722260258341321	1	1	"Churn"	"No"	0
30	0.709184073912117	1	1	"Churn"	"No"	0
1	0.708243639058475	2	2	"Churn"	"No"	0
2	0.673726000110662	2	2	"Churn"	"No"	0
3	0.688372755770875	2	2	"Churn"	"No"	0
4	0.720091737192325	2	2	"Churn"	"No"	0
5	0.664024132730015	2	2	"Churn"	"No"	0
6	0.663963800904977	2	2	"Churn"	"No"	0
7	0.686817735998064	2	2	"Churn"	"No"	0
8	0.68274095623577	2	2	"Churn"	"No"	0
9	0.697332840959177	2	2	"Churn"	"No"	0
10	0.717082327701797	2	2	"Churn"	"No"	0
11	0.646269118308592	2	2	"Churn"	"No"	0
12	0.669654144543362	2	2	"Churn"	"No"	0
13	0.708489830628588	2	2	"Churn"	"No"	0
14	0.669655053664696	2	2	"Churn"	"No"	0
15	0.666299081864027	2	2	"Churn"	"No"	0
16	0.701697530864198	2	2	"Churn"	"No"	0
17	0.683385579937304	2	2	"Churn"	"No"	0
18	0.6962852897474	2	2	"Churn"	"No"	0
19	0.662830911112026	2	2	"Churn"	"No"	0
20	0.700210456357997	2	2	"Churn"	"No"	0
21	0.695863900834809	2	2	"Churn"	"No"	0
22	0.703373579545455	2	2	"Churn"	"No"	0
23	0.677455357142857	2	2	"Churn"	"No"	0
24	0.699228395061728	2	2	"Churn"	"No"	0
25	0.689714321357285	2	2	"Churn"	"No"	0
26	0.669554640718563	2	2	"Churn"	"No"	0
27	0.671024575029483	2	2	"Churn"	"No"	0
28	0.737439919048824	2	2	"Churn"	"No"	0
29	0.717201540436457	2	2	"Churn"	"No"	0
30	0.690427225301219	2	2	"Churn"	"No"	0
1	0.708948702801162	2	3	"Churn"	"No"	0
2	0.867826054188492	3	3	"Churn"	"No"	0
3	0.67750705845446	2	3	"Churn"	"No"	0
4	0.677961374886704	2	3	"Churn"	"No"	0
5	0.893498278675831	3	3	"Churn"	"No"	0
6	0.896895418313439	3	3	"Churn"	"No"	0
7	0.895016591251885	3	3	"Churn"	"No"	0
8	0.700378787878788	2	3	"Churn"	"No"	0
9	0.691301424292438	2	3	"Churn"	"No"	0
10	0.888514727011494	3	3	"Churn"	"No"	0
11	0.851354449472096	3	3	"Churn"	"No"	0
12	0.889947324373554	3	3	"Churn"	"No"	0
13	0.704708807167824	2	3	"Churn"	"No"	0
14	0.907819004524887	3	3	"Churn"	"No"	0
15	0.714292654488923	3	3	"Churn"	"No"	0
16	0.892385392385392	3	3	"Churn"	"No"	0
17	0.905765275889714	3	3	"Churn"	"No"	0
18	0.692919932159049	2	3	"Churn"	"No"	0
19	0.703653322969297	2	3	"Churn"	"No"	0
20	0.684564393939394	2	3	"Churn"	"No"	0
21	0.887350054525627	3	3	"Churn"	"No"	0
22	0.898546594471359	3	3	"Churn"	"No"	0
23	0.869563132403012	3	3	"Churn"	"No"	0
24	0.876745505076286	3	3	"Churn"	"No"	0
25	0.703513071895425	2	3	"Churn"	"No"	0
26	0.888523088998387	3	3	"Churn"	"No"	0
27	0.68331250976105	2	3	"Churn"	"No"	0
28	0.700118512974052	2	3	"Churn"	"No"	0
29	0.696298250241801	2	3	"Churn"	"No"	0
30	0.689587229887897	2	3	"Churn"	"No"	0
1	0.929995745673625	4	4	"Churn"	"No"	0
2	0.913377151082069	4	4	"Churn"	"No"	0
3	0.923581597630937	4	4	"Churn"	"No"	0
4	0.937593562874252	4	4	"Churn"	"No"	0
5	0.922299151696607	4	4	"Churn"	"No"	0
6	0.937905748595647	4	4	"Churn"	"No"	0
7	0.897173901888342	4	4	"Churn"	"No"	0
8	0.919615963855422	4	4	"Churn"	"No"	0
9	0.923128046078866	4	4	"Churn"	"No"	0
10	0.902823798687905	4	4	"Churn"	"No"	0
11	0.909479753285063	4	4	"Churn"	"No"	0
12	0.920651244625621	4	4	"Churn"	"No"	0
13	0.906261698145312	4	4	"Churn"	"No"	0
14	0.878269542914493	4	4	"Churn"	"No"	0
15	0.935570549242424	4	4	"Churn"	"No"	0
16	0.915959180780951	4	4	"Churn"	"No"	0
17	0.904442351463778	4	4	"Churn"	"No"	0
18	0.887512054562143	4	4	"Churn"	"No"	0
19	0.902390121645577	4	4	"Churn"	"No"	0
20	0.93252263488544	4	4	"Churn"	"No"	0
21	0.895610240823007	4	4	"Churn"	"No"	0
22	0.900368774810538	4	4	"Churn"	"No"	0
23	0.916232861210049	4	4	"Churn"	"No"	0
24	0.902361468318915	4	4	"Churn"	"No"	0
25	0.941021224924728	4	4	"Churn"	"No"	0
26	0.905282917672298	4	4	"Churn"	"No"	0
27	0.914745676253401	4	4	"Churn"	"No"	0
28	0.92110407239819	4	4	"Churn"	"No"	0
29	0.913130211753627	4	4	"Churn"	"No"	0
30	0.91546293953959	4	4	"Churn"	"No"	0
1	0.921609773205518	5	5	"Churn"	"No"	0
2	0.920615384615385	5	5	"Churn"	"No"	0
3	0.92135216089003	5	5	"Churn"	"No"	0
4	0.931366584399931	5	5	"Churn"	"No"	0
5	0.935950979049706	5	5	"Churn"	"No"	0
6	0.917625853781938	5	5	"Churn"	"No"	0
7	0.95069401683087	5	5	"Churn"	"No"	0
8	0.918602838920059	5	5	"Churn"	"No"	0
9	0.89587948604342	5	5	"Churn"	"No"	0
10	0.926109166044883	5	5	"Churn"	"No"	0
11	0.922236649314448	5	5	"Churn"	"No"	0
12	0.927393422267503	5	5	"Churn"	"No"	0
13	0.94105836311043	5	5	"Churn"	"No"	0
14	0.918616846935431	5	5	"Churn"	"No"	0
15	0.898398410100538	5	5	"Churn"	"No"	0
16	0.905866969568893	5	5	"Churn"	"No"	0
17	0.909301081432229	5	5	"Churn"	"No"	0
18	0.913206636500754	5	5	"Churn"	"No"	0
19	0.868439391160829	5	5	"Churn"	"No"	0
20	0.902988873106061	5	5	"Churn"	"No"	0
21	0.94532592544738	5	5	"Churn"	"No"	0
22	0.929250271537186	5	5	"Churn"	"No"	0
23	0.923903337821558	5	5	"Churn"	"No"	0
24	0.91502619760479	5	5	"Churn"	"No"	0
25	0.910730211817168	5	5	"Churn"	"No"	0
26	0.927297250760489	5	5	"Churn"	"No"	0
27	0.929894419306184	5	5	"Churn"	"No"	0
28	0.880913895730706	5	5	"Churn"	"No"	0
29	0.948971342383107	5	5	"Churn"	"No"	0
30	0.943053757253153	5	5	"Churn"	"No"	0
1	0.935593220338983	6	6	"Churn"	"No"	0
2	0.895250320924262	6	6	"Churn"	"No"	0
3	0.913731539059464	6	6	"Churn"	"No"	0
4	0.947657986961601	6	6	"Churn"	"No"	0
5	0.924384509721048	6	6	"Churn"	"No"	0
6	0.943211604704462	6	6	"Churn"	"No"	0
7	0.933052997724755	6	6	"Churn"	"No"	0
8	0.934059047742102	6	6	"Churn"	"No"	0
9	0.893721692956427	6	6	"Churn"	"No"	0
10	0.943320105820106	6	6	"Churn"	"No"	0
11	0.951743504150126	6	6	"Churn"	"No"	0
12	0.917107023411371	6	6	"Churn"	"No"	0
13	0.881559425269405	6	6	"Churn"	"No"	0
14	0.918204121079956	6	6	"Churn"	"No"	0
15	0.927979843659151	6	6	"Churn"	"No"	0
16	0.926959240494774	6	6	"Churn"	"No"	0
17	0.919982809934319	6	6	"Churn"	"No"	0
18	0.931089335003492	6	6	"Churn"	"No"	0
19	0.93829074976616	6	6	"Churn"	"No"	0
20	0.921103497837858	6	6	"Churn"	"No"	0
21	0.897388081378461	6	6	"Churn"	"No"	0
22	0.932443245968847	6	6	"Churn"	"No"	0
23	0.930081447963801	6	6	"Churn"	"No"	0
24	0.919626532887402	6	6	"Churn"	"No"	0
25	0.937608074249215	6	6	"Churn"	"No"	0
26	0.907791200981976	6	6	"Churn"	"No"	0
27	0.923620528407762	6	6	"Churn"	"No"	0
28	0.915355426258538	6	6	"Churn"	"No"	0
29	0.93812687033444	6	6	"Churn"	"No"	0
